@RELATION emotions
@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BH_HighLowRatio numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric
@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-calm {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}
@data
?,0.292356,?,-71.404841,2.15969,1.589761,1.808376,0.54675,?,0.957922,?,0.536873,0.968852,?,0.779094,?,0.077956,0.296078,0.039268,6.89769,?,1.442713,1.048462,?,?,0.680618,0.64697,?,0.552975,0.514847,?,0.521182,0.04225,0.072682,?,?,0.89396,?,0.468481,0.367647,0.32407,?,?,0.220592,?,?,0.244572,0.200407,0.029983,?,0.028678,3.99039,?,0.296915,0.257573,?,?,?,0.135158,0.087579,0.093275,0.067673,0.106225,0.109685,0.086424,53,?,?,?,0.5876,0.065675,0.720563,0,0,0,0,0,1
0.043865,?,0.096672,-72.42915,?,2.502472,1.904451,1.25064,0.868039,0.63649,?,?,0.20618,0.309904,?,0.095326,0.0508,0.387299,0.040639,5.782603,1.687926,1.419073,1.057188,0.951224,0.730089,0.681925,0.64513,?,0.571617,0.588039,?,0.517391,?,0.126712,?,2.734025,0.691511,0.792111,0.475099,0.565268,0.265523,0.271629,?,0.171704,0.192442,0.211608,?,0.16586,?,0.072667,0.028808,?,?,0.297966,0.220843,?,0.137994,?,0.108207,0.129437,0.083212,0.105049,0.081217,0.069327,0.306116,61,?,122,2,?,0.364693,1.078426,0,1,1,0,0,?
0.060497,0.280652,?,-65.105513,3.5374,1.211322,1.094565,0.851873,1.021322,0.669384,0.762547,0.616529,0.556293,?,0.389763,0.404709,?,0.339719,0.049241,4.742203,?,0.797769,0.72896,0.458162,0.463512,?,?,0.340844,0.344607,0.337297,0.311212,?,0.022044,?,0.01247,?,0.627702,0.423581,?,0.156954,0.154089,0.08024,0.090684,?,0.097045,?,0.077859,?,0.020641,0.076821,0.02748,3.706902,0.218819,0.164082,0.098404,0.071376,0.060645,0.046167,?,0.053129,0.050812,0.039118,0.042332,?,?,?,?,140,2,?,?,0.703847,1,0,0,?,0,?
?,0.182233,0.081687,-62.924453,2.284638,1.110443,2.0732,0.998594,0.777752,?,0.714695,0.586176,0.527063,?,?,0.407906,0.039412,?,0.03299,3.444302,1.02834,?,?,0.714456,0.641144,0.595697,?,0.524163,0.508261,0.488037,0.504952,?,?,0.065971,0.009197,1.865098,?,?,?,0.359272,0.332352,0.274672,0.234698,?,0.24326,?,0.184866,0.217742,0.02792,0.058847,0.030053,?,?,0.247421,0.172651,0.166341,0.136922,?,0.080964,0.09817,0.094403,0.084141,0.094991,0.096363,0.046568,85,0,?,2,0.205307,?,0.252808,1,0,?,0,0,1
?,0.286399,0.086349,-75.494036,6.267156,1.401768,?,1.145525,0.086261,0.725967,?,0.656164,0.650646,0.356332,0.35232,0.603187,?,0.380593,0.036721,5.064929,1.207616,?,0.788559,0.599164,?,?,?,?,?,?,0.473688,?,0.016871,0.142882,0.007834,3.22208,0.67434,?,0.495882,0.258119,0.27107,0.391792,0.15363,0.440678,?,0.269838,0.223183,0.1941,0.032512,0.110506,0.029382,4.015548,?,0.180448,?,0.085895,0.115982,?,?,0.123747,0.085362,?,0.105878,0.088463,0.040343,91,0,182,?,0.072368,0.247981,0.32483,?,?,?,?,0,0
0.109158,?,0.076101,-60.018661,3.404251,0.610929,?,-0.032829,?,-0.214837,0.479429,0.355616,0.538726,?,0.600522,0.65667,0.029579,?,0.028095,1.886406,0.614375,?,0.580607,0.504947,0.504849,?,0.452362,0.430018,0.413651,?,?,0.396119,0.019702,0.050405,?,1.223107,0.446369,?,0.364002,0.282903,0.301582,0.242235,0.251722,?,0.195853,0.195004,0.187815,0.199831,?,?,?,3.929551,?,?,?,0.08692,0.087268,?,?,?,0.068632,?,0.063966,0.054347,?,75,?,150,?,?,?,1.48759,1,0,0,0,0,1
0.072738,?,?,?,?,0.631984,?,0.302109,0.732465,0.491517,0.497465,0.440397,0.210586,?,?,0.37141,0.053968,?,?,3.692583,1.391607,0.93827,1.022796,0.776817,0.619923,0.59911,?,0.53175,0.558709,0.518536,0.528123,0.462448,0.020312,?,?,2.192778,0.545387,0.442701,0.547528,0.327298,0.249658,0.290119,0.165748,0.216306,0.207351,?,0.306147,0.110639,0.02223,0.052029,0.02953,3.354492,0.264505,0.199477,0.281843,0.185089,0.109904,0.091048,0.088457,?,0.087265,0.074098,?,0.084128,?,?,0.039776,170,2,0.448589,0.073192,?,0,0,0,0,0,1
0.080015,?,0.094219,-70.166856,?,0.663985,?,?,1.550719,0.945465,?,0.443766,0.718646,0.622384,0.382173,0.616532,0.075058,0.178029,0.039469,?,?,1.007516,?,0.768442,0.587132,?,0.586068,0.538718,0.569719,0.4794,?,0.524944,0.029298,0.068063,?,4.850976,1.097694,0.653829,0.689352,0.480554,0.32333,?,0.274622,0.266894,0.296404,?,0.235425,0.283732,0.039832,?,?,3.693661,0.518345,0.343203,0.332715,?,?,0.171934,0.11738,?,0.119578,0.085138,0.127057,?,?,74,0.028617,?,?,?,0.396503,0.769697,?,0,1,0,?,0
0.023817,0.042539,0.076685,-74.716779,5.888846,1.280406,1.635322,?,1.058304,?,?,?,0.47068,?,?,?,?,0.048589,0.03031,3.205148,?,0.639893,?,0.604006,0.558687,0.414253,0.505004,0.449603,0.427658,0.415802,0.421947,0.43397,0.02259,0.046748,?,4.885776,?,?,0.582288,0.398508,?,?,0.487217,0.245079,0.391721,0.353619,?,0.297281,?,?,0.030071,?,?,0.20498,?,0.192031,0.143554,0.071421,0.176419,0.08725,?,0.067472,0.067944,?,0.035242,100,?,200,2,0.222169,0.421311,0.785003,?,0,?,1,1,0
0.021876,0.050226,?,?,?,1.115366,?,?,0.650164,?,0.334952,0.504228,0.668844,0.538943,0.329239,?,0.014147,0.08461,0.034902,3.621693,1.254153,?,0.885043,?,0.539748,?,0.485493,?,0.438951,0.452257,0.410863,0.404687,0.013662,?,0.007284,2.669692,0.588858,?,0.786994,?,0.320708,0.329883,0.290529,0.237947,?,0.258405,0.230207,0.281806,0.028397,?,0.029956,4.068938,0.309192,0.151568,0.219385,0.165782,0.1431,?,0.099032,0.065894,0.10303,?,0.049836,0.076727,?,64,0.07253,?,2,?,0.276906,?,0,?,1,1,0,0
0.024219,0.325464,0.106252,-71.933275,4.022402,1.968695,1.742567,1.2007,0.825936,0.544186,0.685927,0.655068,?,0.430186,?,?,0.024295,?,?,?,1.731363,0.881867,0.686542,?,?,0.46645,0.370098,?,0.357489,0.353443,0.342185,0.352706,?,0.144449,0.006253,?,0.290539,0.312112,?,0.120825,0.133714,0.102248,0.128117,0.080367,0.072845,?,0.097381,0.087382,0.029189,?,0.026097,?,0.122854,?,0.139594,0.072467,?,?,0.043186,0.063661,0.044876,0.046269,?,0.044768,0.768066,?,0.980748,140,2,0.869946,0.980748,1.996273,1,0,0,?,?,1
?,0.11324,?,?,6.526623,?,1.835604,0.835817,?,0.531186,?,0.288502,?,?,0.41591,0.569802,0.049807,?,0.033556,4.074723,?,1.062506,0.709457,0.658228,?,?,?,?,0.468512,0.400385,0.430739,0.37094,0.034554,0.076984,0.010748,?,1.196864,?,0.401446,0.299756,0.405902,0.493473,?,0.288199,?,?,0.282969,0.350129,0.057545,0.099149,0.030303,4.853072,0.714555,0.408216,0.215082,0.20155,0.118444,0.161482,0.097076,?,0.147569,0.06345,0.106841,0.075593,0.045525,79,0.112824,158,2,0.153035,0.125296,0.806289,0,0,0,1,?,0
0.049918,0.467793,0.112124,-78.440075,3.968713,0.564406,?,?,1.145313,?,?,0.665144,0.560427,0.510426,?,?,0.069027,0.406232,0.071091,9.939205,2.408234,?,0.901884,?,0.633795,?,0.601889,?,0.604217,?,0.435999,?,0.032933,0.147821,0.009983,4.350926,0.823214,?,0.419049,0.397451,0.239509,?,0.346052,0.182593,0.222136,?,0.150332,0.17632,0.041606,0.070288,?,?,0.435066,0.25356,0.270512,0.147993,0.139071,?,0.143856,0.149556,0.193136,0.151425,0.085765,0.080544,?,?,?,142,2,0.128055,?,0.530226,0,1,1,?,0,0
0.065494,?,0.095774,?,4.191048,1.834673,?,?,0.617738,0.849727,0.427336,0.485339,?,0.578328,0.373779,0.150276,?,0.239075,0.039968,6.453829,1.764694,?,1.097384,0.95784,0.754098,0.676532,0.739948,?,?,?,0.54668,0.491436,0.02148,0.087997,0.008392,2.615393,0.61016,?,?,?,0.337856,0.273492,?,0.187746,0.407337,0.215118,0.18921,0.155024,?,0.077919,0.029739,?,0.353152,?,0.210723,0.178349,0.131749,0.096651,0.142853,0.095877,?,?,0.09098,0.068904,0.016247,87,?,174,?,?,0.075447,0.121915,0,?,?,?,?,?
?,0.128834,0.094342,?,5.733419,?,?,0.261641,1.10274,?,0.915173,0.462415,0.314191,0.622828,?,0.600101,0.051124,0.107623,?,8.006751,1.291699,1.593773,1.070367,?,0.796286,0.79854,0.590602,0.591775,?,0.52635,0.515861,0.496688,?,?,0.007454,4.735973,?,0.697426,0.42117,?,0.319641,?,?,?,?,0.200492,0.27021,0.305713,?,?,?,3.83523,0.313723,0.375951,?,0.151475,0.171161,0.146169,0.111049,0.109663,?,?,0.102601,0.09092,0.042656,73,0.6663,146,2,?,0.172624,1.023159,0,0,1,?,0,0
?,0.211578,?,?,3.73927,1.540883,?,?,?,?,0.68768,?,0.334161,0.542796,?,?,?,?,0.035357,?,1.402238,?,?,0.764619,0.614087,0.590935,0.696257,?,0.536313,?,0.456301,0.4405,0.018249,0.061258,?,1.232061,0.409442,0.273662,0.437398,0.298171,?,0.185824,0.249444,0.181672,0.239615,?,0.164706,0.170384,?,?,?,?,0.236396,0.190589,0.174679,?,0.112117,0.066413,0.090464,0.094863,0.086685,?,0.058491,0.056538,0.079079,64,0,?,2,0.203911,0,?,?,0,?,0,?,1
?,0.179418,0.081324,?,?,-0.940329,?,0.567624,1.070104,0.467327,0.733952,0.415417,0.517166,?,0.359598,?,?,0.088889,0.029781,2.217499,0.807627,0.67314,0.616854,?,0.572549,?,0.484183,?,0.437221,0.449635,0.406741,0.421015,0.014506,0.036072,0.008805,1.799569,0.303897,?,0.284534,0.274395,0.344659,0.20813,?,0.19453,0.187972,?,0.159463,0.170243,0.027643,0.070681,0.030218,3.887328,0.289028,0.205268,0.146647,0.141551,0.148773,0.079464,0.091456,?,0.074148,?,0.065356,0.097492,0.103954,?,?,148,?,0.292914,?,?,1,?,?,0,0,?
?,0.145458,?,?,?,1.196723,1.45296,?,0.956828,0.245001,0.478253,0.229815,0.218328,0.224147,0.203624,0.25816,0.035012,?,0.029786,?,1.312654,0.755317,0.554165,0.48439,0.445789,0.440285,0.484864,0.473248,0.490288,?,0.541084,0.581868,0.025893,?,0.007379,3.127904,1.145293,0.665583,?,0.243104,?,0.20729,?,0.23209,0.243464,?,?,0.413515,?,0.062218,?,?,?,?,0.116666,0.08393,0.073485,0.082092,0.087867,0.071542,0.122771,0.162389,0.266125,?,0.054841,?,0,226,2,0.310156,0.266653,0.664505,0,?,1,0,0,?
0.035143,0.053914,0.075452,?,7.282662,2.08132,?,1.122281,?,0.57631,0.67739,0.300272,0.410412,0.541881,0.292874,0.788356,0.01887,?,0.028562,3.517274,1.203352,0.831655,0.77832,0.686397,0.635128,?,?,0.524679,0.566872,0.465239,0.482927,0.457824,?,0.036526,0.00815,5.472493,1.67669,?,0.8953,?,?,?,?,?,0.668521,0.395773,0.397175,?,?,0.065766,?,4.430535,?,0.299797,0.308321,0.252802,?,0.17871,0.156587,?,0.214598,?,0.142643,0.129619,?,61,?,183,?,0.101555,0.033561,0.144103,0,0,0,1,?,0
0.102384,0.213493,0.09718,-94.745822,?,1.439745,?,1.301046,0.848393,1.104911,?,0.851128,0.815849,0.558115,0.658298,0.797362,0.111718,0.241572,0.043123,6.784357,1.930789,1.279728,0.995043,0.740175,0.741644,0.656865,?,0.603607,?,?,0.49424,?,0.026007,?,0.005711,4.573093,?,?,0.489175,0.308152,?,0.318717,0.294194,?,0.258816,0.17897,?,0.210514,0.025769,?,0.028807,?,0.357989,0.196112,0.196407,0.127327,?,0.127721,0.09899,0.118787,?,0.114052,?,0.131148,0.283297,54,0.169759,?,3,0.48949,0.127249,?,0,?,1,?,0,0
0.047788,0.159418,0.074016,-85.785005,5.339664,1.590142,2.635971,0.538999,0.402476,0.710431,?,0.22548,-0.274967,?,0.836726,?,0.02188,?,?,3.271673,1.070986,?,0.527381,0.403077,?,0.386585,?,?,?,0.42989,0.41241,0.503586,0.047064,0.184096,0.008069,5.302602,1.505717,0.559186,0.89671,?,0.58217,0.388411,0.617889,0.544213,?,0.798784,0.52499,0.830025,?,?,0.030607,5.461148,0.405903,0.138122,0.215629,0.124361,0.164452,0.145823,0.157624,0.112564,0.183408,?,?,0.301776,0.047452,57,0,171,3,?,0.099424,0.334877,0,?,0,1,1,0
0.09219,0.256998,0.078833,-65.830741,?,0.433549,1.604801,0.382039,?,?,?,?,1.00096,0.475647,0.441544,0.590186,0.047702,0.131964,0.02919,2.905601,0.84532,?,0.639209,0.548016,0.481702,?,?,?,0.490006,0.44445,?,0.4226,?,0.068102,0.007204,2.224637,0.570398,0.721558,?,?,0.309543,?,0.25539,0.311484,?,0.253878,0.178101,?,0.021759,0.048863,?,4.106341,?,?,0.199109,?,0.074381,?,0.083524,0.094585,0.129186,0.085275,0.090214,?,0.247321,84,0.024295,?,2,?,0.18433,0.816198,?,0,0,0,0,1
?,0.068492,?,-74.199674,6.644373,0.525191,2.148351,0.627272,?,0.906972,0.89743,0.650345,0.477341,?,?,0.586151,0.017779,0.057528,0.033209,4.806798,?,?,0.60449,0.520226,?,0.396377,0.392011,0.403021,?,?,0.3822,0.348898,?,0.047557,?,4.117549,?,0.712128,0.286179,0.305501,0.305675,0.240501,?,0.18862,0.181685,0.249865,0.198984,0.202656,0.027201,0.072351,0.029722,4.069921,0.522125,0.222922,0.135289,0.149186,0.121459,0.094752,0.080393,0.083327,0.101605,0.094572,0.092118,0.078988,0.072069,74,?,148,2,0.203554,0.02758,?,0,0,1,?,0,?
0.061915,0.112463,0.08147,-68.25433,5.705974,?,?,?,0.80047,-0.045794,0.408197,?,0.6564,0.295498,0.494859,0.399641,0.023222,?,0.029144,3.003789,0.891736,0.751955,0.634521,0.522222,0.575774,?,0.521224,?,?,0.59301,0.628041,0.687862,?,0.040374,0.006852,?,0.612485,0.427705,0.307151,0.229361,?,0.241114,0.210586,0.375442,0.450195,0.334378,0.409879,0.396152,?,0.051741,0.030061,?,0.329298,?,?,?,0.096053,0.072904,0.078265,?,0.180703,0.168274,?,?,0.032672,83,0.289722,166,2,0.070795,0.560943,1.204326,1,0,0,0,0,0
0.045936,?,0.08208,-69.462185,?,?,2.357877,0.846005,?,0.797825,?,?,0.161718,0.368995,0.629738,0.225426,?,?,?,3.061935,1.218716,0.695376,?,0.621415,?,0.484122,?,0.487058,0.479729,0.461183,?,?,0.019546,0.058103,?,3.442791,0.994605,0.584688,0.623148,?,?,?,0.317909,0.20823,?,0.220837,0.221951,0.291553,?,0.065382,0.029677,?,?,?,0.297391,0.16317,0.111087,0.084868,0.100867,?,0.083034,?,0.07193,0.082998,0.018766,57,?,114,2,0.038069,0.084897,0.140571,?,?,1,1,0,?
0.057507,0.145556,?,?,5.259562,0.837729,?,?,0.807693,?,?,?,0.623408,0.311994,?,0.403233,0.046082,?,0.044729,6.410406,1.641905,?,1.004586,0.944179,?,0.6978,0.68715,?,?,0.520896,0.451311,0.446639,?,0.05231,0.007752,?,?,?,0.400254,?,?,?,0.191397,0.160226,?,0.192049,0.140641,0.180757,0.023675,0.07183,0.029481,?,0.346311,0.380291,0.228383,?,0.12939,0.132142,0.123431,0.098816,0.102086,0.074349,0.071845,0.078203,0.147104,?,0.016181,174,2,0.288277,?,0.333679,0,0,0,0,0,1
0.024532,0.264427,0.09791,-75.01319,?,0.596753,1.139154,0.375368,?,0.211366,0.349606,0.15898,?,0.272901,?,0.313853,0.025525,?,0.062614,6.771368,2.664195,?,?,0.741038,0.673002,0.551031,0.535658,0.470684,0.424622,?,?,?,?,?,0.010695,2.89423,?,0.71108,?,0.444426,?,0.156509,0.190268,?,0.211504,0.212851,0.202732,?,?,0.095487,0.026156,3.814361,0.592308,0.266525,0.174136,0.144544,?,?,?,0.067994,0.067393,0.054615,0.057031,?,0.271694,?,?,134,2,0.643165,0.677213,1.348125,1,?,0,0,0,?
0.033434,0.064936,0.077184,?,?,0.425259,?,?,2.228642,0.295775,1.156154,-0.025529,?,0.328996,0.887912,0.475279,0.019204,?,?,3.975434,1.122484,0.803432,0.823061,0.656647,0.544279,?,0.543938,0.574177,0.472761,?,0.540382,?,?,0.053949,0.009282,7.222004,0.98854,?,?,?,0.615685,0.722315,0.440407,?,0.475435,0.477401,0.463108,0.55475,?,?,0.030717,?,0.630513,?,0.314756,?,?,?,0.135149,0.205504,0.136421,0.142765,?,0.128535,?,68,0.015289,?,?,0.090375,0.050905,0.213249,?,0,0,?,?,?
0.054214,?,0.0809,?,7.434716,?,1.974387,0.388284,?,?,?,0.549741,0.717053,0.56404,?,?,0.019537,0.045358,0.028678,3.117314,0.86247,?,0.557144,?,0.513823,0.51113,0.515241,?,?,?,0.502608,?,?,0.037321,0.006867,?,0.939702,0.613571,0.361214,0.334413,0.389847,0.264005,0.282748,?,0.412367,0.404446,0.338043,?,0.025619,0.050411,?,4.925568,0.40319,0.191565,0.138119,0.080057,?,0.100766,0.095241,0.151223,0.129537,0.097695,?,0.097242,?,?,0.011809,?,2,0.350652,0.249122,?,0,1,1,0,0,0
0.039532,0.145493,0.08218,-80.367843,5.426295,?,?,0.991431,0.824844,?,0.630657,0.596459,0.642272,0.645049,?,0.531011,0.042467,0.232493,?,?,1.346536,0.929244,0.796675,0.58119,0.572482,?,0.544961,?,0.497798,?,0.495939,0.468853,?,?,?,3.852064,?,?,0.557091,0.367957,0.362576,0.321344,0.308282,0.355396,0.29378,0.341904,0.314107,0.231434,?,0.102706,0.0298,4.438997,?,?,0.227221,0.129481,0.123646,0.157008,0.098096,0.133163,?,0.145404,?,?,0.326559,?,0.257757,?,?,?,?,1.424956,?,0,?,?,?,0
0.058343,0.122247,?,-75.755961,5.057628,1.751448,1.508382,0.566041,1.006713,0.421811,0.387647,0.234226,0.21306,0.225451,0.501321,?,0.027366,0.106365,0.029551,?,1.249421,?,?,0.502198,0.474997,?,0.477231,?,0.46314,0.469877,0.488225,0.496846,0.024772,?,0.007481,3.539508,1.076587,0.693605,0.337239,0.352525,?,0.307702,0.224753,0.293405,0.226654,?,0.30443,0.310025,0.026205,0.077563,0.03059,4.517194,0.426377,0.258925,0.230216,?,?,0.146091,?,0.119635,0.141232,?,0.213878,0.239879,0.142328,?,0,226,2,0.428259,0.48238,0.97391,0,1,?,0,0,0
0.073549,0.184322,0.09347,-69.036644,3.996756,0.818633,?,0.400103,0.442149,0.694631,0.191844,0.85062,?,0.43993,?,0.397434,0.0688,?,0.039082,5.349822,1.488552,?,0.937858,0.867469,0.659278,0.578351,0.657149,0.525785,?,?,?,0.488162,0.039295,0.08253,0.006667,3.013785,0.850825,0.908435,0.635524,0.60199,0.299288,0.336518,0.43712,0.222648,0.367167,0.241121,0.207845,?,0.050501,0.090307,0.029237,?,0.512684,0.380461,?,?,0.150473,?,0.167199,0.087857,0.106038,0.122712,0.09567,0.096229,0.34182,87,?,174,2,1.015035,?,2.377384,?,0,0,?,1,1
0.08559,0.210008,0.079395,?,?,0.205474,?,?,?,?,0.329011,?,?,?,0.382958,0.30411,?,0.097453,0.030828,2.849679,0.770168,?,?,?,0.577514,0.514554,0.549202,?,?,0.440622,0.433643,?,0.02278,0.058987,0.009374,1.891128,0.536446,0.494529,0.498325,0.257035,?,?,0.299862,0.258244,0.163369,0.129094,0.172406,0.197292,0.023403,0.052871,0.03039,?,?,?,0.228061,0.16645,?,0.114789,?,0.124513,?,0.063009,0.064021,0.063579,?,?,0.090099,?,2,?,0.284809,?,1,1,?,?,?,?
0.089604,0.182226,0.079571,-73.141934,6.068688,?,2.201083,?,0.922337,-0.103672,0.944131,0.447638,0.720711,?,?,0.329055,0.047152,0.111637,0.032245,4.113624,?,1.033209,0.735838,?,0.598102,0.539093,?,0.51095,0.447956,0.441849,?,0.421057,0.029411,?,0.007463,?,0.795547,0.647388,0.543198,0.405064,?,?,0.347331,?,0.17388,0.204428,0.245819,0.218294,0.042249,?,0.030207,3.986133,0.439832,?,0.234962,0.166506,0.166363,0.100012,?,?,0.096739,?,0.146746,?,?,?,0.042344,136,2,0.30271,?,?,0,?,0,0,1,0
?,0.140027,?,?,4.230478,?,2.077689,0.726311,?,0.657444,0.70896,?,?,0.288755,0.5619,0.241225,0.024994,0.092547,?,?,0.873343,?,0.653362,?,0.523002,0.492565,0.481451,?,?,?,0.439536,?,0.016967,0.056259,?,?,0.974151,0.496409,?,0.326585,?,?,0.234952,0.256633,0.179814,?,0.18954,0.180733,0.024619,0.06125,0.030499,3.875783,0.372517,0.188908,?,0.091822,0.118421,?,0.100708,0.084398,0.064933,0.078592,0.074369,?,?,68,?,136,?,0.254829,0.862072,1.158095,0,1,?,0,0,0
0.141921,0.307624,?,?,?,-0.674579,?,0.19289,0.782171,?,0.73303,0.415653,0.42884,0.178007,?,0.158389,0.034334,0.070748,0.028117,1.900454,?,0.471022,?,0.415564,?,0.431242,0.429431,?,0.430532,0.407538,?,0.402139,0.025456,0.047528,0.00747,1.442656,0.459718,0.341314,?,0.205375,0.20151,0.185992,0.182562,0.186319,0.245009,0.254962,0.282062,0.211106,0.021993,?,0.030754,3.718945,0.273745,?,0.115609,0.06325,?,?,0.059916,0.061469,?,?,?,0.079939,?,94,0.032252,188,2,0.185882,?,0.884492,1,1,0,?,0,1
0.029579,0.103598,?,-80.429296,6.227081,?,2.42838,1.248954,?,0.666979,0.551993,0.27126,0.715954,?,0.820034,0.604325,?,?,0.047825,9.510932,1.711742,?,0.943771,?,0.69318,0.607518,0.585997,0.545337,?,?,?,?,?,?,0.007969,?,?,0.969384,0.383029,0.287657,0.296937,0.366678,0.482721,0.360795,?,0.206073,0.206328,?,0.029676,?,0.027825,3.434228,0.355834,0.248001,?,0.130237,0.117803,0.122315,0.123088,0.105283,0.094866,0.089191,?,0.091072,0.272545,?,0.567142,176,?,?,0.099057,?,?,1,1,0,0,?
0.067576,0.137542,0.08108,?,6.025253,?,?,0.289904,0.879633,?,0.304255,?,0.316865,0.384195,?,-0.033636,0.020575,0.05499,0.027695,?,0.869442,0.580605,?,0.492337,?,0.500781,?,0.522988,0.501567,0.511399,0.477418,0.469646,0.017957,0.04736,0.008392,5.627027,?,?,0.437551,?,0.331942,0.360191,0.42961,0.300954,0.46635,?,0.258484,0.281945,0.026697,?,0.030171,?,?,0.166346,?,0.07505,0.078764,0.079018,?,?,0.088137,0.087458,0.076199,0.08296,?,?,0,?,?,?,0.21166,0.647661,?,1,0,0,0,0
0.049368,?,?,-69.22832,?,0.881607,?,0.904177,0.862007,0.541904,0.669696,0.326366,0.731896,?,0.606091,0.588244,0.048136,0.260882,0.036843,5.034612,?,1.072877,?,0.743378,?,0.638494,0.605428,0.525914,?,0.47715,?,?,0.020336,0.068647,?,?,?,0.380515,0.37488,?,0.184794,0.221071,?,0.139169,0.191354,?,0.146295,?,0.023673,0.072173,0.029609,?,?,0.204775,0.170242,0.145004,0.113067,0.109465,0.082525,0.077912,?,?,0.07979,0.088687,0.104225,62,0.004343,?,3,?,?,0.439809,?,0,0,0,0,1
